[2022-03-21 09:40:37.385225]Total energy: 54433275.75401376
[2022-03-21 09:41:53.140645]Total energy: 53726363.62379148
[2022-03-21 09:43:08.905149]Total energy: 54108317.922958344
[2022-03-21 09:44:24.190913]Total energy: 54043560.3613336
[2022-03-21 09:45:39.067756]Total energy: 54365064.645842336
[2022-03-21 09:46:52.498510]Total energy: 53910474.69312345
[2022-03-21 09:48:06.194315]Total energy: 53543137.51084905
[2022-03-21 09:49:20.021724]Total energy: 53644817.315183215
[2022-03-21 09:50:34.866271]Total energy: 54298241.46125885
[2022-03-21 09:51:48.680048]Total energy: 54605647.28231429
[2022-03-21 09:53:01.021267]Total energy: 54059309.62918622
[2022-03-21 09:54:17.125550]Total energy: 54124508.54645368
[2022-03-21 09:55:31.238220]Total energy: 54326979.47081264
[2022-03-21 09:56:48.017247]Total energy: 54960450.13716818
[2022-03-21 09:58:03.072633]Total energy: 54942479.9978963
[2022-03-21 09:59:18.648218]Total energy: 55128996.191274986
[2022-03-21 10:00:32.570103]Total energy: 55454925.65576677
[2022-03-21 10:01:50.854687]Total energy: 55230857.19914447
[2022-03-21 10:03:07.111988]Total energy: 55932937.57090151
[2022-03-21 10:04:21.918404]Total energy: 55656613.41345737
[2022-03-21 10:05:35.035222]Total energy: 55881089.02645587
[2022-03-21 10:06:49.889537]Total energy: 56085752.60347025
[2022-03-21 10:08:03.275840]Total energy: 55632447.35401096
[2022-03-21 10:09:19.469703]Total energy: 55418225.84782983
[2022-03-21 10:10:34.040681]Total energy: 55007431.091409914
[2022-03-21 10:11:50.259757]Total energy: 54403006.61480555
[2022-03-21 10:13:03.737751]Total energy: 54325843.02331658
[2022-03-21 10:14:17.517094]Total energy: 54865642.991297364
[2022-03-21 10:15:31.425029]Total energy: 54781864.70180763
[2022-03-21 10:16:46.755447]Total energy: 54611174.05124585
[2022-03-21 10:18:00.171683]Total energy: 55557400.11295143
[2022-03-21 10:19:14.502501]Total energy: 55219386.80268413
[2022-03-21 10:20:34.072731]Total energy: 55410382.244717516
[2022-03-21 10:21:50.564149]Total energy: 54855812.685166724
[2022-03-21 10:23:04.198973]Total energy: 54880932.79391374
[2022-03-21 10:24:18.858306]Total energy: 54449999.515856154
[2022-03-21 10:25:33.875430]Total energy: 54823435.913349055
[2022-03-21 10:26:48.328570]Total energy: 54835813.80070777
[2022-03-21 10:28:01.616904]Total energy: 54771807.977519214
[2022-03-21 10:29:13.956488]Total energy: 55777832.320312686
[2022-03-21 10:30:28.866402]Total energy: 55756944.64129127
[2022-03-21 10:31:46.806584]Total energy: 55625705.67200563
[2022-03-21 10:33:02.292124]Total energy: 56419438.59620505
[2022-03-21 10:34:15.220336]Total energy: 55976101.94774091
[2022-03-21 10:35:29.098071]Total energy: 55763840.22895114
[2022-03-21 10:36:46.576162]Total energy: 55361659.053849235
[2022-03-21 10:38:03.945165]Total energy: 54942542.55284893
